time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.orientation.x,.orientation.y,.orientation.z,.orientation.w,.orientation_covariance,.angular_velocity.x,.angular_velocity.y,.angular_velocity.z,.angular_velocity_covariance,.linear_acceleration.x,.linear_acceleration.y,.linear_acceleration.z,.linear_acceleration_covariance
2024/07/10/17:02:03.998764,16261,1700605008,176222727,,0.296630859,-1.966552734,-4.603271484,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.122070313,0.366210938,-0.183105469,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.315820307,0.043066405,9.776074409,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:04.100315,16262,1700605008,275859501,,0.296630859,-1.944580078,-4.614257813,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.183105469,0.183105469,0.244140625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.421093762,0.090917967,9.780858994,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:04.211671,16263,1700605008,375500312,,0.302124023,-1.939086914,-4.619750977,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.061035156,0.183105469,-0.244140625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.464160144,0.157910153,9.5703125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:04.305324,16264,1700605008,475188252,,0.318603516,-1.939086914,-4.669189453,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.48828125,-0.122070313,-0.48828125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.296679676,0.110058591,9.560742378,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:04.397138,16265,1700605008,574746897,,0.302124023,-1.977539063,-4.740600586,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.061035156,-0.061035156,-0.183105469,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.440234363,0.224902347,9.646875381,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:04.496815,16266,1700605008,674430467,,0.291137695,-1.988525391,-4.74609375,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.48828125,0,-0.122070313,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.330175787,0.028710937,9.81435585,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:04.596179,16267,1700605008,774162202,,0.280151367,-1.999511719,-4.757080078,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.122070313,-0.427246094,-0.244140625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.425878912,0.066992186,9.704297066,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:04.697114,16268,1700605008,873767347,,0.274658203,-2.015991211,-4.768066406,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.061035156,0.061035156,0.244140625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.445019543,0.071777344,9.718652725,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:04.795440,16269,1700605008,973327085,,0.274658203,-2.005004883,-4.757080078,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.305175781,-0.183105469,0.122070313,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.334960938,0.05263672,9.618164063,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:04.895062,16270,1700605009,72984210,,0.285644531,-2.021484375,-4.812011719,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.610351563,-0.244140625,-0.854492188,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.267968744,0.124414064,9.756933212,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:04.994540,16271,1700605009,172624780,,0.280151367,-2.032470703,-4.861450195,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.122070313,0.122070313,-0.244140625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.315820307,-0.019140625,10.03447247,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:05.095196,16272,1700605009,272293720,,0.269165039,-2.026977539,-4.866943359,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.610351563,0.549316406,0.122070313,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.38759765,0.119628906,9.905273438,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:05.193986,16273,1700605009,371883495,,0.241699219,-2.048950195,-4.872436523,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,-0.671386719,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.655566394,0.05263672,9.895703316,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:05.293642,16274,1700605009,471555305,,0.241699219,-2.048950195,-4.883422852,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.244140625,0.061035156,0.061035156,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.392382801,-0.028710937,9.809570313,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:05.395047,16275,1700605009,571323966,,0.241699219,-2.037963867,-4.89440918,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.305175781,0.183105469,-0.244140625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.306250006,-0.014355469,9.780858994,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:05.493679,16276,1700605009,670860241,,0.181274414,-2.021484375,-4.850463867,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.305175781,0.244140625,2.990722656,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.315820307,-0.090917967,9.795214653,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:05.594087,16277,1700605009,770581477,,0.17578125,-1.972045898,-4.36706543,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.9765625,0.183105469,5.920410156,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.263183594,0.124414064,9.689941406,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:05.692216,16278,1700605009,870313120,,0.14831543,-1.939086914,-3.702392578,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.305175781,0.244140625,7.080078125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.334960938,-0.004785156,9.919629097,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:05.793039,16279,1700605009,969747878,,0.142822266,-1.911621094,-3.059692383,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.366210938,0.061035156,3.845214844,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.588574231,0.124414064,9.723437309,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:05.891789,16280,1700605010,69616279,,0.126342773,-1.922607422,-2.724609375,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.427246094,0.061035156,3.479003906,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.349316418,-0.038281251,9.948339462,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:05.991302,16281,1700605010,169117943,,0.126342773,-1.922607422,-2.367553711,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.244140625,-0.244140625,2.9296875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.344531238,0.119628906,9.728222847,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:06.090962,16282,1700605010,268811753,,0.120849609,-1.93359375,-2.142333984,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,-0.183105469,1.098632813,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.258398443,-0.071777344,9.977050781,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:06.190475,16283,1700605010,368434972,,0.131835938,-1.955566406,-2.054443359,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.854492188,0,0.9765625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.177050784,0.05263672,9.694726944,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:06.290123,16284,1700605010,468086727,,0.109863281,-1.950073242,-1.950073242,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.305175781,0.122070313,0.671386719,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.330175787,0.062207032,9.871777534,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:06.395314,16285,1700605010,567685149,,0.093383789,-1.955566406,-1.889648438,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.48828125,-0.122070313,0.122070313,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.287109375,0.220117182,9.565526962,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:06.491394,16286,1700605010,667467014,,0.087890625,-1.955566406,-1.900634766,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.305175781,-0.122070313,-0.854492188,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.210546881,0.090917967,9.785644531,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:06.590807,16287,1700605010,766961049,,0.065917969,-1.966552734,-1.950073242,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.305175781,-0.061035156,-0.427246094,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.358886719,0.114843749,9.847851753,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:06.688792,16288,1700605010,866610952,,0.065917969,-1.972045898,-1.983032227,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.305175781,-0.671386719,-2.563476563,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.224902347,0.234472662,9.579882622,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:06.788983,16289,1700605010,966264726,,0.131835938,-2.010498047,-2.449951172,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,-0.122070313,-6.042480469,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.56943357,0.090917967,9.723437309,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:06.888953,16290,1700605011,66517215,,0.153808594,-2.043457031,-3.131103516,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.061035156,-0.183105469,-4.39453125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.124414064,-0.1961914,9.766504288,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:06.989435,16291,1700605011,165636587,,0.142822266,-2.026977539,-3.482666016,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0.183105469,-3.784179688,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.478515625,-0.05263672,9.828710556,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:07.087319,16292,1700605011,265249046,,0.137329102,-2.010498047,-3.861694336,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.061035156,0.183105469,-3.540039063,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.373242199,0.062207032,9.81435585,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:07.187270,16293,1700605011,364823469,,0.137329102,-1.999511719,-4.174804688,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.122070313,0.122070313,-2.44140625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.296679676,0.119628906,9.685155869,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:07.290947,16294,1700605011,464596723,,0.153808594,-1.988525391,-4.361572266,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.183105469,-0.122070313,-1.525878906,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.354101568,-0.047851563,9.828710556,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:07.385907,16295,1700605011,564053887,,0.142822266,-1.950073242,-4.443969727,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.610351563,0.061035156,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.535937488,0.1866211,9.666015625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:07.488968,16296,1700605011,663808845,,0.142822266,-1.955566406,-4.471435547,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.183105469,0.183105469,-0.366210938,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.344531238,-0.057421874,10.14931679,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:07.585723,16297,1700605011,763575118,,0.14831543,-1.96105957,-4.504394531,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,-0.183105469,-0.244140625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.512011707,0.033496093,9.800000191,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:07.691876,16298,1700605011,863043856,,0.142822266,-1.955566406,-4.520874023,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.122070313,0.366210938,0.366210938,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.464160144,0.009570313,9.895703316,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:07.786015,16299,1700605011,962746240,,0.126342773,-1.944580078,-4.487915039,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0.305175781,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.282324225,-0.033496093,9.81435585,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:07.884516,16300,1700605012,62340941,,0.131835938,-1.950073242,-4.454956055,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.48828125,-0.061035156,0.305175781,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.368457019,-0.023925781,9.771288872,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:07.985311,16301,1700605012,162036343,,0.142822266,-1.96105957,-4.471435547,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.427246094,0,0.122070313,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.315820307,0.019140625,9.675585747,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:08.083867,16302,1700605012,261728468,,0.142822266,-1.972045898,-4.487915039,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.366210938,-0.48828125,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.220117182,-0.167480469,10.19238281,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:08.183289,16303,1700605012,361328946,,0.126342773,-1.994018555,-4.559326172,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0.061035156,-1.220703125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.626855493,-0.071777344,10.06318378,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:08.292185,16304,1700605012,460919276,,0.120849609,-1.994018555,-4.59777832,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.549316406,0,-0.244140625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.478515625,0.066992186,9.809570313,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:08.393974,16305,1700605012,560690030,,0.131835938,-1.977539063,-4.59777832,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.061035156,0.061035156,0.183105469,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.358886719,0.10527344,9.666015625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:08.500623,16306,1700605012,660272712,,0.126342773,-1.966552734,-4.586791992,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.305175781,0.122070313,0.244140625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.339746088,-0.004785156,9.881347656,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:08.587836,16307,1700605012,759967930,,0.126342773,-1.955566406,-4.59777832,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0.122070313,-0.427246094,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.315820307,0.057421874,9.876562119,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:08.682438,16308,1700605012,859730258,,0.153808594,-1.950073242,-4.625244141,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.366210938,0.183105469,-0.48828125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.358886719,0.1961914,9.689941406,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:08.781036,16309,1700605012,959141108,,0.142822266,-1.950073242,-4.663696289,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.366210938,0,-0.48828125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.320605457,0.014355469,9.780858994,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:08.880766,16310,1700605013,58877807,,0.142822266,-1.955566406,-4.680175781,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.48828125,-0.122070313,-0.122070313,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.311035156,0.019140625,9.70908165,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:08.980566,16311,1700605013,158529340,,0.137329102,-1.950073242,-4.691162109,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0.366210938,0.183105469,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.454589844,0.038281251,9.790430069,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:09.080188,16312,1700605013,258119595,,0.14831543,-1.966552734,-4.685668945,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.061035156,-0.122070313,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.421093762,0.076562501,9.790430069,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:09.179890,16313,1700605013,357866701,,0.153808594,-1.972045898,-4.702148438,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.122070313,0.122070313,-0.183105469,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.334960938,0.066992186,9.670801163,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:09.279852,16314,1700605013,457442717,,0.181274414,-1.972045898,-4.740600586,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.427246094,-0.061035156,-0.610351563,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.339746088,0.043066405,9.689941406,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:09.380266,16315,1700605013,557113360,,0.17578125,-1.988525391,-4.795532227,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,-0.244140625,-0.48828125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.287109375,0.076562501,9.546386719,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:09.479595,16316,1700605013,656837263,,0.17578125,-1.988525391,-4.833984375,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.427246094,0,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.1961914,0.081347659,9.804784775,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:09.581606,16317,1700605013,756436574,,0.153808594,-1.988525391,-4.844970703,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.122070313,0.305175781,0.061035156,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.334960938,-0.057421874,9.776074409,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:09.678576,16318,1700605013,856077570,,0.159301758,-2.010498047,-4.855957031,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.305175781,0,0.183105469,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.449804693,0.095703125,9.776074409,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:09.779413,16319,1700605013,955879953,,0.164794922,-2.010498047,-4.888916016,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.061035156,0.061035156,-0.366210938,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.296679676,-0.090917967,9.977050781,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:02:09.883861,16320,1700605014,55452228,,0.186767578,-2.010498047,-4.932861328,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.427246094,0.122070313,-0.549316406,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.306250006,-0.023925781,9.780858994,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
