t,phi,theta,psi
222.5504935,2.277441815,0.815133881,-3.102227027
222.6502006,2.292869478,0.756053363,-3.102485043
222.7499313,2.310452549,0.690667003,-3.102238864
222.8494153,2.333211174,0.378298899,-3.116554562
222.9490478,2.340364326,0.463825105,-3.110040855
223.0486674,2.335862388,0.489294725,-3.108605045
223.1483588,2.328291412,0.446824384,-3.111923254
223.2480516,2.324306528,0.374989057,-3.116275215
223.3475523,2.330068856,0.393541957,-3.114483399
223.4472623,2.324905273,0.469501431,-3.110321684
223.5470448,2.320993481,0.54681939,-3.106047172
223.6465755,2.299786985,0.963578667,-3.091085475
223.7463152,2.266529141,0.751418315,-3.105051989
223.8457882,2.218095687,0.82069449,-3.110448118
223.9454656,2.177196368,1.040821315,-3.111837357
224.0452316,2.147373002,1.414457367,-3.112543287
224.1447866,2.131572737,1.570796327,-3.112263053
224.2444458,2.116275122,1.570796327,-3.111168325
224.3441896,2.103547663,1.570796327,-3.111615377
224.4437408,2.091673055,1.570796327,-3.111168396
224.5433781,2.079965633,1.570796327,-3.113513434
224.6429453,2.077651352,1.570796327,-3.114368668
224.7425807,2.083972693,1.570796327,-3.105843307
224.8423476,2.081736152,1.570796327,-3.104797648
224.9418077,2.081329266,1.570796327,-3.104265594
225.041636,2.080675743,1.570796327,-3.10407392
225.1413066,2.082832254,1.570796327,-3.105385748
225.2409139,2.081253893,1.570796327,-3.107518805
225.340486,2.079459204,1.570796327,-3.106736818
225.4400568,2.08006955,1.570796327,-3.105328375
225.5397923,2.084034652,1.570796327,-3.105566166
225.6393771,2.08286103,1.570796327,-3.105247043
225.7390814,2.081253893,1.570796327,-3.107518805
225.8386061,2.089340589,1.570796327,-3.095461535
225.9383726,2.084416478,1.570796327,-3.095906077
226.0380435,2.078217136,1.570796327,-3.095164965
226.1375165,2.073212806,1.570796327,-3.091601445
226.2371621,2.067284889,1.570796327,-3.092950945
226.3368139,2.061710456,1.570796327,-3.093471973
226.4364898,2.057028486,1.570796327,-3.093947091
226.5360184,2.056134061,1.570796327,-3.093300442
226.6357613,2.053769838,1.570796327,-3.094525086
226.7354834,2.047189658,1.570796327,-3.092929661
226.8349216,2.040709754,1.570796327,-3.095471952
226.9345686,2.038603637,1.570796327,-3.096767087
227.0341976,2.038795107,1.570796327,-3.099241125
227.1338158,2.036791321,1.570796327,-3.098986304
227.2335865,2.037076949,1.570796327,-3.099681439
227.3330352,2.03460427,1.570796327,-3.099664121
227.4327557,2.027785469,1.570796327,-3.101762998
227.5323658,2.017552367,1.570796327,-3.104196659
227.631968,2.012147733,1.570796327,-3.10720669
227.7316604,2.000044842,1.570796327,-3.111639482
227.8312075,1.998398376,1.570796327,-3.110239476
227.9308293,1.99898778,1.570796327,-3.108170939
228.0307195,1.995939147,1.570796327,-3.10707459
228.1301348,1.991463238,1.570796327,-3.109375691
228.229811,1.984229338,1.570796327,-3.112638559
228.3293917,1.979757612,1.570796327,-3.11299147
228.429024,1.98073933,1.570796327,-3.112863698
228.5287743,1.983571511,1.570796327,-3.112223714
228.6283309,1.9830995,1.570796327,-3.109701998
228.7279992,1.979165254,1.570796327,-3.112803906
228.8277702,1.978854585,1.570796327,-3.109957637
228.9272118,1.972415908,1.570796327,-3.10972207
229.0268798,1.966074452,1.570796327,-3.108258753
229.1265559,1.96340666,1.570796327,-3.107683577
229.2261686,1.96019244,1.570796327,-3.105294391
229.3258886,1.955607223,1.570796327,-3.108264817
229.4254313,1.954840782,1.570796327,-3.107437441
229.5251617,1.953121457,1.570796327,-3.106527578
229.624882,1.938712781,1.570796327,-3.108906553
229.72438,1.935808466,1.570796327,-3.109010356
229.8241079,1.938860413,1.570796327,-3.106877393
229.9236825,1.939026852,1.570796327,-3.107872348
230.0233135,1.939952285,1.570796327,-3.108016231
230.1230085,1.937765452,1.570796327,-3.10925638
230.2225583,1.936403585,1.570796327,-3.110102576
230.3222558,1.934732436,1.570796327,-3.11086225
230.4220314,1.932373951,1.570796327,-3.11123907
230.5215712,1.930460664,1.570796327,-3.111187303
230.6211464,1.925111936,1.570796327,-3.112271269
230.7208138,1.91829212,1.570796327,-3.114367255
230.8204298,1.915374553,1.570796327,-3.11570264
230.92011,1.914283001,1.570796327,-3.115410861
231.0196571,1.916156507,1.570796327,-3.11456229
231.1193733,1.915169454,1.570796327,-3.11359637
231.219095,1.915165774,1.570796327,-3.11676266
231.3186228,1.941542741,1.570796327,-3.113708391
231.4182479,1.977933517,1.570796327,-3.107182525
231.5178859,2.008730346,1.570796327,-3.102636901
231.6174965,2.044359792,1.570796327,-3.096169985
231.7172256,2.072466332,1.570796327,-3.090126944
231.8168006,2.092624708,1.570796327,-3.075095254
231.9165657,2.081519941,1.570796327,-3.080459076
232.0162461,2.063040339,1.570796327,-3.085510169
232.1157427,2.05957685,1.570796327,-3.083678242
232.2153442,2.061692181,1.570796327,-3.08272269
232.3150375,2.063082744,1.570796327,-3.081989227
232.4147663,2.066379161,1.570796327,-3.082656539
232.5143869,2.061689337,1.570796327,-3.085987903
232.6140053,2.052153086,1.570796327,-3.096950787
232.7136745,2.046031394,1.570796327,-3.099007052
232.8133547,2.05107565,1.570796327,-3.096216758
232.9129596,2.059654692,1.570796327,-3.094310031
233.0126176,2.064661661,1.570796327,-3.093321668
233.1123977,2.064200941,1.570796327,-3.096341696
233.2118845,2.060886009,1.570796327,-3.099390366
233.3114376,2.056871011,1.570796327,-3.102144659
233.4111793,2.052826628,1.570796327,-3.103118796
233.5107491,2.046941136,1.570796327,-3.104661074
233.6104772,2.042165339,1.570796327,-3.102269514
233.710011,2.038086926,1.570796327,-3.112684117
233.8096366,2.036048287,1.570796327,-3.112462997
233.9094648,2.033094233,1.570796327,-3.112112002
234.0089478,2.035505193,1.570796327,-3.108556192
234.1085327,2.037660036,1.570796327,-3.107455957
234.2082043,2.036564805,1.570796327,-3.10716297
234.3079209,2.056243378,1.570796327,-3.108369699
234.4075842,2.114932444,1.570796327,-3.101175986
234.5071061,2.21397876,1.089675484,-3.092585965
234.6068172,2.293272937,1.138825319,-3.072503295
234.7065744,2.38786291,0.854328184,-3.058881209
234.8061242,2.439937379,0.076114096,-3.131211983
234.9056597,2.432702709,0.204622398,-3.115268577
235.0053577,2.417383384,0.176165317,-3.119576089
235.1048937,2.40408519,0.162450782,-3.121757532
235.2046883,2.396902095,0.18223718,-3.120131914
235.3042526,2.399014409,0.231016126,-3.114084109
235.4039614,2.401736915,0.315972127,-3.104305479
235.503473,2.402336217,0.36805881,-3.098424844
235.6031477,2.415488922,0.602914858,-3.068413896
235.7028086,2.416337373,0.539628561,-3.073704951
235.8024788,2.414473946,0.548940318,-3.074776664
235.9019182,2.417399758,0.610849538,-3.069412564
236.0018411,2.424398194,0.694116809,-3.062020199
236.1013317,2.449820803,0.726596438,-3.054151267
236.2009616,2.441930824,0.644553575,-3.065904568
236.3005953,2.424823175,0.655546241,-3.070395586
236.4002318,2.395191931,0.730640809,-3.072333562
236.4999149,2.376079792,0.863938429,-3.066922654
236.599525,2.375220732,0.942941585,-3.060948187
236.6992164,2.366227104,1.570796327,-3.043047869
236.7989523,2.350674843,1.570796327,-3.046653566
236.8984182,2.337585038,1.570796327,-3.04789661
236.9979832,2.326891871,1.570796327,-3.053871236
237.0979106,2.325462431,1.570796327,-3.049744449
237.1974392,2.32479444,1.570796327,-3.046617854
237.2969878,2.321747349,1.570796327,-3.046857686
237.3966377,2.326152176,1.570796327,-3.043879476
237.496249,2.314765249,1.570796327,-3.047893976
237.5960143,2.311441577,1.570796327,-3.055954376
237.6955366,2.312065889,1.570796327,-3.052425679
237.7952743,2.31088166,1.570796327,-3.048665685
237.8950205,2.299476354,1.570796327,-3.049626227
237.9944694,2.287012241,1.570796327,-3.048973856
238.0941529,2.274273404,1.570796327,-3.054295615
238.1937051,2.26670728,1.570796327,-3.056736108
238.2934511,2.263268642,1.570796327,-3.055358414
238.3931348,2.266213,1.570796327,-3.053582088
238.4926305,2.265370919,1.570796327,-3.054068176
238.5923579,2.255469427,1.570796327,-3.056301325
238.6921308,2.227636785,1.570796327,-3.068026066
238.791611,2.216874779,1.570796327,-3.06971147
238.891269,2.207592717,1.570796327,-3.075653116
238.9909034,2.206021099,1.570796327,-3.077573741
239.0904408,2.208797329,1.570796327,-3.077869774
239.1902385,2.204188018,1.570796327,-3.076419397
239.2897382,2.197994466,1.570796327,-3.080992514
239.3894851,2.183702978,1.570796327,-3.083890323
239.4890044,2.163846164,1.570796327,-3.091270405
239.588753,2.153905246,1.570796327,-3.092087647
239.688375,2.152630072,1.570796327,-3.092477298
239.7880108,2.141140714,1.570796327,-3.091426633
239.8877597,2.102013076,1.570796327,-3.094866942
239.9873636,2.022408212,1.570796327,-3.10661056
240.0869095,1.976426785,1.570796327,-3.113646341
240.1865828,1.94333132,1.570796327,-3.117159143
240.2863526,1.926003186,1.570796327,-3.119064714
240.3858237,1.913434146,1.570796327,-3.120737265
240.4854972,1.910267099,1.570796327,-3.120242404
240.5851331,1.904312957,1.570796327,-3.121031617
240.6847708,1.897284532,1.570796327,-3.122164776
240.7844667,1.895489037,1.570796327,-3.117437128
240.8840077,1.891451347,1.570796327,-3.117920954
240.9836931,1.886180114,1.570796327,-3.118128822
241.0834546,1.88426515,1.570796327,-3.117244443
241.1829789,1.883990202,1.570796327,-3.118975184
241.2825677,1.881324823,1.570796327,-3.120229399
241.3822093,1.880492125,1.570796327,-3.120959671
241.4819562,1.878152077,1.570796327,-3.121795556
241.5815766,1.867112036,1.570796327,-3.124719336
241.6812191,1.871104422,1.570796327,-3.124568001
241.7808316,1.888745995,1.570796327,-3.124676565
241.880564,1.917958971,1.570796327,-3.122261889
241.9800696,1.941568918,1.570796327,-3.120443799
242.0797119,1.96729885,1.570796327,-3.119161569
242.1793196,1.995444626,1.570796327,-3.117310099
242.2789195,2.010547955,1.570796327,-3.117293002
242.3786821,1.997649145,1.570796327,-3.119371754
242.4782455,1.988154901,1.570796327,-3.120662978
242.5778973,1.985265005,1.570796327,-3.121984158
242.6774447,1.986686241,1.570796327,-3.125357801
242.7771516,2.040225921,1.570796327,-3.114731648
242.8768234,2.136042607,0.977683709,-3.10864753
242.9764297,2.202328542,1.18497227,-3.09236572
243.0759454,2.273392941,0.795277182,-3.089127355
243.175792,2.341589566,0.625065906,-3.084642867
243.2751982,2.384438437,0.656688699,-3.07305416
243.3749778,2.436512934,0.584566219,-3.067162891
243.4745297,2.45894475,0.574181018,-3.067019839
243.5741582,2.45421811,0.689180354,-3.058849379
243.6738648,2.456836412,0.627449424,-3.064750217
243.7735107,2.438240779,0.679522234,-3.065311467
243.8730481,2.405182495,0.684030271,-3.072405336
243.9728959,2.382241376,0.70730188,-3.073757448
244.0724418,2.375559645,0.722083923,-3.0748338
244.1720088,2.372897574,0.777337674,-3.071663085
244.271899,2.361471841,0.804109803,-3.073389869
244.37128,2.34115732,0.856444335,-3.076496593
244.4710453,2.248270929,1.08011267,-3.092126417
244.5705721,2.125995792,0.996963474,-3.113761345
244.6702406,2.039397375,1.570796327,-3.120957477
244.7699668,1.997502748,1.570796327,-3.122857481
244.8694954,1.958711602,1.570796327,-3.12631548
244.9690845,1.93480257,1.570796327,-3.128796493
245.0687661,1.911888878,1.570796327,-3.131080939
245.168395,1.894300124,1.570796327,-3.132740322
245.2681668,1.886063232,1.570796327,-3.133021875
245.3677697,1.880982208,1.570796327,-3.133506415
245.4673414,1.875761464,1.570796327,-3.132092411
245.5671268,1.883591214,1.570796327,-3.133428676
245.6666012,1.90666786,1.570796327,-3.13329729
245.7662761,1.95271163,0.981473345,-3.131270506
245.8659024,2.041678793,0.87941177,-3.12261065
245.9656296,2.214177931,0.438142782,-3.1142606
246.065197,2.380031591,0.376675885,-3.094791527
246.1648202,2.529952328,0.227855463,-3.09381714
246.2644348,2.659237897,0.189974872,-3.08164906
246.3642259,2.798074974,0.098650648,-3.090929104
246.4636726,2.924191042,0.061837498,-3.088503109
246.5633941,3.006642855,0.04588187,-3.077968956
246.6629379,3.005036255,0.054462352,-3.068835787
246.7626183,2.918252333,0.028730411,-3.119201644
246.8622899,2.903125136,0.047815183,-3.106226357
246.9619095,2.896307672,0.0484798,-3.105770125
247.0616112,2.898191798,0.052890997,-3.102793679
247.1612904,2.916906007,0.064740096,-3.089279537
247.2607343,2.903843896,0.091375855,-3.074149458
247.3604343,2.867526117,0.127076112,-3.062995622
247.4600341,2.834977073,0.149621393,-3.06156489
247.5597315,2.863057375,0.147546642,-3.048915366
247.6594141,2.825112915,0.18647309,-3.041083619
247.7589705,2.807938262,0.198278069,-3.042497562
247.8586969,2.803500264,0.215050279,-3.037077349
247.9583993,2.777578669,0.288535791,-3.019919594
248.057806,2.752314241,0.288346939,-3.031111301
248.1574934,2.72184255,0.323346263,-3.030867529
248.257153,2.681579194,0.329654134,-3.042286128
248.3567297,2.661184045,0.360953511,-3.036720728
248.4565191,2.631048401,0.417844564,-3.030529638
248.5560071,2.614895803,0.521575935,-3.014787581
248.6556883,2.610744372,0.581385459,-3.005757618
248.7552602,2.596836246,0.630882973,-3.002868266
248.8549111,2.576532154,0.634924685,-3.010860871
248.9546094,2.570340119,0.676035903,-3.007026349
249.0542073,2.577757653,0.697261611,-3.001612702
249.1538441,2.55885953,0.753981652,-3.002966091
249.2536194,2.546202422,0.833980043,-3.00280396
249.3531096,2.53410613,0.846642848,-3.007662136
249.4527378,2.516542517,0.827893002,-3.022171128
249.5523732,2.520350752,0.848284055,-3.0203669
249.6356857,2.512976519,0.912743544,-3.017406624
249.7516878,2.261962917,1.570796327,-3.068934807
249.8512111,2.118816012,1.570796327,-3.093205642
249.9508946,2.034285034,1.570796327,-3.102186228
250.050689,1.973078725,1.570796327,-3.107166905
250.1501272,1.936987296,1.570796327,-3.111146884
250.2497737,1.920885921,1.570796327,-3.11211439
250.3493278,1.914898987,1.570796327,-3.112574095
250.449023,1.914809195,1.570796327,-3.11182708
250.5488007,1.900578848,1.570796327,-3.115258562
250.6482935,1.889865042,1.570796327,-3.117042855
250.7479179,1.886008756,1.570796327,-3.118332951
250.8474529,1.881603413,1.570796327,-3.119767153
250.9471569,1.88616955,1.570796327,-3.119497864
251.0468793,1.886728237,1.570796327,-3.119957118
251.1464367,1.884141682,1.570796327,-3.12002283
251.2460971,1.876572562,1.570796327,-3.122335015
251.3456299,1.870271266,1.570796327,-3.124192377
251.4453521,1.864065204,1.570796327,-3.124798388
251.5449471,1.86256533,1.570796327,-3.124894383
251.6445956,1.860959156,1.570796327,-3.125591823
251.7441678,1.860423304,1.570796327,-3.124942164
251.8439357,1.856760809,1.570796327,-3.126610548
251.9434807,1.854446049,1.570796327,-3.127411212
252.0430529,1.84963462,1.570796327,-3.128197092
252.142658,1.846530303,1.570796327,-3.128618921
252.2423809,1.84770345,1.570796327,-3.128624351
252.3420434,1.845571327,1.570796327,-3.128706023
252.4416285,1.847702129,1.570796327,-3.129533707
252.5411935,1.845895582,1.570796327,-3.130430803
252.6407738,1.843084283,1.570796327,-3.131846958
252.7405181,1.839940004,1.570796327,-3.132476882
252.8401973,1.836639346,1.570796327,-3.132367378
252.9395335,1.831734636,1.570796327,-3.132292944
253.0393786,1.829882345,1.570796327,-3.132142317
253.1391187,1.827772217,1.570796327,-3.132951851
253.2386487,1.826130105,1.570796327,-3.134234376
253.3382578,1.823724506,1.570796327,-3.135246427
253.4379473,1.823511969,1.570796327,-3.135256763
253.5375423,1.82592653,1.570796327,-3.134752895
253.6372228,1.830534956,1.570796327,-3.134972107
253.7368748,1.832691986,1.570796327,-3.135968182
253.8365891,1.829585808,1.570796327,-3.136978748
253.9362679,1.8308137,1.570796327,-3.136997749
254.0357816,1.83952746,1.570796327,-3.137086248
254.1353631,1.863513341,1.091111962,-3.136745681
254.2350345,1.898820461,0.959360732,-3.13498574
254.3348269,1.949015197,0.437476441,-3.135963729
254.4344099,2.022490979,0.408882115,-3.13170581
254.5339384,2.169042159,0.187947243,-3.13074585
254.6336565,2.499813257,0.09234554,-3.120173284
254.7333803,-3.065956767,-0.004586593,-3.125711862
254.8328426,-2.572475337,-0.078293178,-3.117964149
254.9325008,-2.385467551,-0.058451791,-3.132613498
255.032073,-2.293131055,-0.14437473,-3.126896313
255.1318142,-2.221080247,-0.062502629,-3.136907045
255.3310702,-2.134616738,-0.129510102,-3.135636333
255.4306526,-2.131201863,-0.158171425,-3.134590666
255.5304482,-2.161629613,-0.256888356,-3.129337592
255.6298954,-2.175553742,-0.277034944,-3.127715249
255.7295873,-2.177197558,-0.300707824,-3.126318607
255.8291399,-2.152807579,-1.570796327,-3.092344559
255.9289103,-2.162243361,-1.570796327,-3.092163102
256.0285568,-2.169106173,-1.570796327,-3.087615439
256.1281161,-2.178470474,-1.570796327,-3.082559342
256.2276769,-2.197783727,-1.570796327,-3.081958947
256.3275518,-2.208075554,-1.289320618,-3.082983269
256.4270966,-2.211619449,-1.126309757,-3.084867882
256.5267053,-2.246889604,-0.915709599,-3.088942969
256.6263754,-2.231439455,-0.849562668,-3.09204455
256.725986,-2.233352145,-0.93751668,-3.086816569
256.8256803,-2.250330865,-0.877426487,-3.087063921
256.9252925,-2.174793424,-0.898080278,-3.100481154
257.0248909,-2.06958774,-1.158264039,-3.113380578
257.1247091,-1.989023089,-1.570796327,-3.120836571
257.2242153,-1.935698886,-1.570796327,-3.123550628
257.3238077,-1.912908339,-1.570796327,-3.122518499
257.4237084,-1.893721724,-1.570796327,-3.125381927
257.5231051,-1.879122753,-1.570796327,-3.127041746
257.6228604,-1.869190656,-1.570796327,-3.13117721
257.7224128,-1.868716029,-1.570796327,-3.131317609
257.8221462,-1.881429075,-1.570796327,-3.128757516
257.9217732,-1.924314186,-1.570796327,-3.12319837
258.0213211,-2.025883547,-1.570796327,-3.111488975
258.1209247,-2.182505744,-1.570796327,-3.088129661
258.2205696,-2.357129309,-1.047787014,-3.066312994
258.3202009,-2.525131476,-0.688945785,-3.042313766
258.4198904,-2.679667182,-0.466458526,-3.024633256
258.519496,-2.829605544,-0.325574781,-3.000675114
258.6191404,-2.95021264,-0.202219207,-2.987190826
258.718931,-3.099163793,-0.042257367,-2.988248964
258.8184125,3.083073278,0.070002464,-2.950294524
258.9181244,-3.091502739,-0.065707749,-2.923465255
259.0177259,-2.983566152,-0.242439111,-2.895163936
259.1172993,-2.895402442,-0.417778533,-2.888870963
259.2170074,-2.824767932,-0.574899945,-2.892934152
259.3165941,-2.806880276,-0.571308647,-2.910193161
259.4162929,-2.801100476,-0.558305417,-2.92004274
259.5159912,-2.814694687,-0.505915105,-2.932156441
259.6155186,-2.81958315,-0.424523607,-2.949472404
259.7152154,-2.876037659,-0.33310052,-2.950658476
259.8147461,-2.915499616,-0.285200976,-2.950650971
259.9144027,-2.991900237,-0.166365959,-2.969850934
260.0141065,-3.06503343,-0.078535321,-2.980597073
260.1136374,-3.09862466,-0.043103033,-2.98306759
260.2132807,-3.126147285,-0.015691566,-2.978646965
260.3128715,3.141592654,0,-2.979993515
260.4125664,3.097957886,0.041411732,-2.987040363
260.5122592,3.064048484,0.073995894,-2.988151624
260.6118262,3.017804974,0.116132294,-2.99248767
260.7114646,2.957235711,0.145350545,-3.019972525
260.8112133,2.935467027,0.158354767,-3.023469487
260.9107156,2.938458985,0.155971758,-3.023338507
261.0103812,2.940799751,0.143886872,-3.033783331
261.1102159,2.926299548,0.163551668,-3.028475129
261.2096455,2.893185188,0.171141071,-3.042722462
261.3092949,2.795689691,0.256264433,-3.046819775
261.4089079,2.566840079,0.472955751,-3.069134505
261.5086365,2.348991907,0.915214462,-3.086455614
261.6082807,2.197146783,1.570796327,-3.099938456
261.7078958,2.092225138,1.570796327,-3.107120532
261.8075571,2.031250254,1.570796327,-3.106862957
261.9070864,1.979728715,1.570796327,-3.113361711
262.0067821,1.945908787,1.570796327,-3.117129912
262.1064014,1.927565342,1.570796327,-3.118514431
262.2060819,1.913565187,1.570796327,-3.118819147
262.3056219,1.909542003,1.570796327,-3.116531905
262.4054303,1.910982912,1.570796327,-3.116943103
262.5049393,1.906781541,1.570796327,-3.118526211
262.6045148,1.887485981,1.570796327,-3.122676092
262.7042122,1.885876175,1.570796327,-3.121686936
262.8038597,1.888194543,1.570796327,-3.120984448
262.9035094,1.892604989,1.570796327,-3.120302451
263.0031104,1.892883324,1.570796327,-3.121451157
263.1028075,1.8883762,1.570796327,-3.122574012
263.2025461,1.884270078,1.570796327,-3.123331016
263.3020117,1.880083723,1.570796327,-3.123506867
263.4017148,1.904504952,1.570796327,-3.119434611
263.5015411,1.9510264,1.570796327,-3.113980879
263.6009486,2.028810504,1.570796327,-3.097175698
263.7006938,2.125636865,1.570796327,-3.083147471
263.800277,2.212170225,1.570796327,-3.068078903
263.8999608,2.305769019,1.570796327,-3.052874442
263.9996548,2.396793915,0.944587268,-3.046102967
264.0992472,2.472788865,0.792522547,-3.032159887
264.1989086,2.497755693,0.767060009,-3.031347834
264.2986541,2.471918635,0.704843212,-3.048789465
264.3981984,2.449504365,0.765719686,-3.05395929
264.4977951,2.442412366,0.803327212,-3.053017885
264.5974407,2.452583661,0.829321605,-3.047745359
264.697083,2.455555867,0.831110496,-3.043876851
264.7967653,2.438860055,0.267886379,-3.107153762
264.8963976,2.374177412,0.219005444,-3.120269605
264.9960494,2.320959447,0.265946858,-3.120802054
265.0957999,2.278792594,0.29124382,-3.122643939
265.2949908,2.187696812,0.600718481,-3.117351154
265.3948047,2.150943903,0.921975937,-3.113918871
265.4943175,2.121618363,1.08024076,-3.115358355
265.6935492,2.125712435,1.570796327,-3.110980971
265.7932212,2.12583175,1.206724867,-3.116976319
265.8929458,2.129977446,1.570796327,-3.11472519
265.9925036,2.126313521,1.570796327,-3.111999487
266.1919162,2.123269568,1.570796327,-3.108570318
266.2914662,2.127633722,1.570796327,-3.109205413
266.3911433,2.134043551,1.570796327,-3.112038999
266.4907451,2.147161782,1.570796327,-3.109025638
266.5903809,2.157180451,1.570796327,-3.103406917
266.6910105,2.171086458,1.570796327,-3.088468942
266.7897232,2.180438609,1.570796327,-3.088583816
266.8893728,2.195293116,1.570796327,-3.089145346
266.9890652,2.205923276,1.570796327,-3.094899318
267.0886788,2.216493428,1.570796327,-3.092526898
267.1883075,2.229800374,1.570796327,-3.088275491
267.2881076,2.239668421,1.570796327,-3.083225099
267.3876014,2.25049857,1.570796327,-3.081970959
267.4872823,2.246128026,1.570796327,-3.08259464
267.5869038,2.243621757,1.570796327,-3.086069881
267.6865401,2.238685174,1.570796327,-3.08266311
267.7861831,2.245403765,1.570796327,-3.046103613
267.8857858,2.224646565,1.570796327,-3.047021375
267.9854982,2.210694391,1.570796327,-3.047829907
268.0852125,2.198446225,1.570796327,-3.050351772
268.1847608,2.183867253,1.570796327,-3.056373639
268.2845027,2.172348776,1.570796327,-3.060966062
268.3842115,2.176955172,1.570796327,-3.059872397
268.5833223,2.161131403,1.570796327,-3.074939685
268.68297,2.152367492,1.570796327,-3.07748747
268.7826042,2.154976111,1.570796327,-3.079939329
268.8823316,2.164109218,1.570796327,-3.078258479
268.9819083,2.168254955,1.570796327,-3.078107442
269.1813676,2.164092336,1.570796327,-3.080536392
269.2808945,2.159348299,1.570796327,-3.084499236
269.3804829,2.149199512,1.570796327,-3.086824786
269.4803631,2.143332823,1.570796327,-3.088412086
269.5798559,2.141009652,1.570796327,-3.089236447
269.6794772,2.149416033,1.570796327,-3.099796388
269.7791584,2.144818411,1.570796327,-3.096958237
269.8788786,2.141844826,1.570796327,-3.098791939
269.9784892,2.135799712,1.570796327,-3.10285952
270.1777408,2.130991497,1.570796327,-3.10588086
270.2775154,2.126696104,1.570796327,-3.106598121
270.3772852,2.129099906,1.570796327,-3.105648159
270.4767599,2.124293037,1.570796327,-3.106306791
270.5765221,2.116386639,1.570796327,-3.108616957
270.6759677,2.103733199,1.570796327,-3.111678516
270.7757485,2.093931967,1.570796327,-3.114579898
270.8755627,2.086822912,1.570796327,-3.113360736
270.9749608,2.084396827,1.570796327,-3.110453003
271.0746369,2.084568546,1.570796327,-3.1032372
271.1742773,2.082156955,1.570796327,-3.101320635
271.2739294,2.077439427,1.570796327,-3.100324868
271.3736696,2.076237806,1.570796327,-3.097644147
271.473181,2.077453933,1.570796327,-3.095280675
271.5728893,2.073142732,1.570796327,-3.092517046
271.6724656,2.078272226,1.570796327,-3.089532224
271.7721515,2.072226056,1.570796327,-3.094667366
271.8718336,2.072466873,1.570796327,-3.095443938
271.9717107,2.102510506,1.570796327,-3.092248816
272.0711379,2.182632041,1.570796327,-3.06864504
272.1707973,2.241218725,1.570796327,-3.049716052
272.2703726,2.291616196,1.570796327,-3.037739949
272.3699858,2.314941038,1.570796327,-3.037391854
272.4695745,2.331114736,1.570796327,-3.032022645
272.5693362,2.348852771,1.570796327,-3.027645178
272.6689579,2.363880879,1.570796327,-3.020803859
272.7686241,2.381989948,1.570796327,-3.014124317
272.8683529,2.388381116,1.570796327,-3.011885699
272.9679744,2.370799474,1.570796327,-3.01603316
273.0675781,2.347995934,1.570796327,-3.024315939
273.1672685,2.331165297,1.570796327,-3.034639932
273.2669411,2.319199919,1.570796327,-3.038848983
273.3665283,2.326128699,1.570796327,-3.032144573
273.4662752,2.328587905,1.570796327,-3.028382014
273.5659254,2.303870363,1.570796327,-3.030673697
273.6654956,2.284256661,1.570796327,-3.035017498
273.7650771,2.261802519,1.570796327,-3.052943175
273.8647373,2.258022452,1.570796327,-3.055231529
273.9644058,2.257047194,1.570796327,-3.059625431
274.0640464,2.253655868,1.570796327,-3.063925232
274.16363,2.244251657,1.570796327,-3.063039046
274.263272,2.236186299,1.570796327,-3.073872976
274.4625654,2.234365991,1.161284956,-3.085774455
274.5622385,2.262203938,1.570796327,-3.074368896
274.6618538,2.256838202,1.570796327,-3.075733505
274.7614858,2.250383443,1.570796327,-3.078720252
274.861145,2.237452002,1.570796327,-3.084607051
274.9607515,2.221193765,1.570796327,-3.08840446
275.060436,2.198810514,1.570796327,-3.094267309
275.1601515,2.176776074,1.570796327,-3.096507141
275.2596161,2.158790868,1.570796327,-3.101548559
275.3593292,2.144626611,1.570796327,-3.099243409
275.4591925,2.132696187,1.570796327,-3.09714325
275.5585797,2.113332258,1.570796327,-3.099778286
275.6582692,2.109365888,1.570796327,-3.104356278
275.7579501,2.114913638,1.570796327,-3.101961435
275.8574495,2.121927982,1.570796327,-3.09964396
275.9572587,2.121927982,1.570796327,-3.09964396
276.0567594,2.125799024,1.570796327,-3.097027957
276.1565218,2.123077585,1.570796327,-3.098909386
276.2560277,2.116610081,1.570796327,-3.101060799
276.3557289,2.108648314,1.570796327,-3.100502549
276.4553788,2.10814529,1.570796327,-3.098209785
276.5549867,2.106026691,1.570796327,-3.095087668
276.6546075,2.108755757,1.570796327,-3.092351372
276.7544117,2.088604671,1.570796327,-3.104519045
276.8538964,2.082087532,1.570796327,-3.103888504
276.9535277,2.078571344,1.570796327,-3.104349779
277.0532122,2.076798009,1.570796327,-3.102457736
277.1527007,2.079927268,1.570796327,-3.100053453
277.2524908,2.083451552,1.570796327,-3.097044126
277.3520942,2.08737653,1.570796327,-3.099876136
277.4518137,2.082468458,1.570796327,-3.100726938
277.5514815,2.067009967,1.570796327,-3.103686305
277.6509748,2.058282288,1.570796327,-3.105657618
277.7178454,2.067770184,1.570796327,-3.107038947
277.8175642,2.16881637,0.297676365,-3.131183618
277.9171078,2.273191127,-0.79683007,3.101447715
278.0167117,2.250278151,-1.570796327,3.077407458
278.1165609,2.252203538,-1.570796327,3.074811352
278.2159219,2.252189959,-1.570796327,3.079644864
278.3156347,2.251558578,-1.570796327,3.085553102
278.4152994,2.250809861,-1.570796327,3.092717704
278.5148575,2.249178602,-1.072104276,3.100039768
278.6146662,2.248018681,-0.846642849,3.106144928
278.7141407,2.246867671,-0.636124538,3.113474572
